Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,cash_win,lineup_rating,cash_result
5004,4845104463,vacilando,0,114.53999,DST Rams  FLEX Kyren Williams QB Joe Burrow RB De'Von Achane RB Chase Brown TE Jake Ferguson WR Jaxon Smith-Njigba WR Hollywood Brown WR Calvin Ridley,False,17.5960107260769,Loss
5005,4853115505,david.james,0,114.520004,DST Titans  FLEX De'Von Achane QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Calvin Ridley WR JuJu Smith-Schuster,False,17.112257571046932,Loss
5006,4846715315,Greatgiginthesky1012,0,114.49999,DST Rams  FLEX Zach Charbonnet QB Lamar Jackson RB James Conner RB Kyren Williams TE Tyler Warren WR Tee Higgins WR Jaxon Smith-Njigba WR Ricky Pearsall,False,13.907392918973388,Loss
5007,4852418962,fatefades,0,114.48,DST Saints  FLEX Jaxon Smith-Njigba QB Justin Fields RB Chase Brown RB Travis Etienne Jr. TE Hunter Henry WR Amon-Ra St. Brown WR Garrett Wilson WR Marvin Harrison Jr.,False,12.919730227453867,Loss
5007,4853346323,Kapthegreat,0,114.479996,DST Ravens  FLEX Ja'Marr Chase QB Justin Fields RB D'Andre Swift RB Travis Etienne Jr. TE Hunter Henry WR Courtland Sutton WR DK Metcalf WR Calvin Ridley,False,11.67003457695978,Loss
5007,4854447469,jacob.gillen,0,114.479996,DST Rams  FLEX Ricky Pearsall QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Jake Ferguson WR CeeDee Lamb WR Marvin Harrison Jr. WR Hollywood Brown,False,19.34961591306054,Loss
5010,4848593197,areames,0,114.4,DST Rams  FLEX Garrett Wilson QB Drake Maye RB Chase Brown RB James Conner TE Tyler Warren WR Jaxon Smith-Njigba WR Ricky Pearsall WR Hollywood Brown,False,16.144751260986993,Loss
5010,4852326174,jasselin99,0,114.4,DST Patriots  FLEX James Conner QB Lamar Jackson RB Derrick Henry RB Christian McCaffrey TE Juwan Johnson WR Jerry Jeudy WR Chris Olave WR JuJu Smith-Schuster,False,11.528939906742707,Loss
5010,4854456137,clintondixinyomouf,0,114.399994,DST Browns  FLEX James Cook QB Drake Maye RB Jahmyr Gibbs RB Kyren Williams TE Hunter Henry WR Garrett Wilson WR Tee Higgins WR Marvin Harrison Jr.,False,10.400182545006114,Loss
5013,4846323838,skotka,0,114.36,DST Rams  FLEX Derrick Henry QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR DK Metcalf WR Hollywood Brown,False,21.84900721404871,Loss
5014,4847913462,bogochick,0,114.340004,DST Rams  FLEX Cedric Tillman QB Jalen Hurts RB Chase Brown RB Kyren Williams TE Hunter Henry WR Malik Nabers WR Jaxon Smith-Njigba WR Khalil Shakir,False,12.597228124100553,Loss
5014,4852541530,youdacao,0,114.340004,DST Rams  FLEX Christian McCaffrey QB Joe Burrow RB Chase Brown RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Michael Pittman Jr.,False,20.780718996690865,Loss
5014,4853544936,BloStampede,0,114.33999,DST Rams  FLEX Cooper Kupp QB Jalen Hurts RB Travis Etienne Jr. RB Jaylen Warren TE Dalton Kincaid WR CeeDee Lamb WR Brian Thomas Jr. WR Marvin Harrison Jr.,False,9.694709193920742,Loss
5017,4851728654,jonnyfarr,0,114.32,DST Saints  FLEX Christian McCaffrey QB Aaron Rodgers RB Chase Brown RB Chuba Hubbard TE Jonnu Smith WR Jaxon Smith-Njigba WR DK Metcalf WR Hollywood Brown,False,15.136932188007894,Loss
5018,4848667757,donniej,0,114.3,DST Rams  FLEX Christian McCaffrey QB Tua Tagovailoa RB James Conner RB Breece Hall TE Harold Fannin Jr. WR A.J. Brown WR Tyreek Hill WR Keon Coleman,False,15.580372580118695,Loss
5018,4853257725,Pardeset,0,114.299995,DST Saints  FLEX Saquon Barkley QB Kyler Murray RB De'Von Achane RB David Montgomery TE Tyler Warren WR Marvin Harrison Jr. WR George Pickens WR Calvin Austin III,False,4.635457447565651,Loss
5020,4853211813,Vicktory25,0,114.28,DST Rams  FLEX Amon-Ra St. Brown QB Justin Fields RB Christian McCaffrey RB D'Andre Swift TE Hunter Henry WR Courtland Sutton WR DeVonta Smith WR Calvin Ridley,False,15.015993899250399,Loss
5020,4848500694,22Waldo,0,114.27999,DST Colts  FLEX Chase Brown QB Caleb Williams RB De'Von Achane RB Kyren Williams TE Sam LaPorta WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR Tetairoa McMillan,False,13.181763186428434,Loss
5022,4846139990,bigpuna,0,114.26001,DST Browns  FLEX Jaxon Smith-Njigba QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Brian Thomas Jr. WR DeVonta Smith WR Hollywood Brown,False,20.700093470852533,Loss
5023,4854434633,SuckMyDak4,0,114.240005,DST Rams  FLEX Austin Hooper QB Joe Burrow RB James Conner RB Javonte Williams TE Trey McBride WR CeeDee Lamb WR DK Metcalf WR Stefon Diggs,False,10.702528266899842,Loss
5023,4851409775,McNastee,0,114.24,DST Rams  FLEX Travis Etienne Jr. QB Joe Burrow RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR CeeDee Lamb WR Hollywood Brown WR Kayshon Boutte,False,20.15587117144382,Loss
5025,4851934781,Wilson10511,0,114.22,DST Rams  FLEX Ricky Pearsall QB Josh Allen RB Javonte Williams RB J.K. Dobbins TE Jonnu Smith WR A.J. Brown WR Garrett Wilson WR Jaxon Smith-Njigba,False,8.908610316997043,Loss
5026,4854241543,gatdolph,0,114.18,DST Patriots  FLEX Hunter Henry QB Justin Fields RB De'Von Achane RB Kyren Williams TE Brenton Strange WR CeeDee Lamb WR Brian Thomas Jr. WR Jaxon Smith-Njigba,False,13.000355753292196,Loss
5027,4847992029,Pizzulo1983,0,114.119995,DST Bears  FLEX Javonte Williams QB Josh Allen RB Derrick Henry RB Travis Etienne Jr. TE Dalton Kincaid WR Zay Flowers WR Marvin Harrison Jr. WR Rome Odunze,False,7.59844552212421,Loss
5028,4851301875,maVerik101,0,114.1,DST Saints  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Tyler Warren WR DeVonta Smith WR Hollywood Brown WR Cedric Tillman,False,17.333977767102336,Loss
5029,4854445851,Banbrufff,0,114.08001,DST Lions  FLEX Javonte Williams QB Justin Fields RB Chase Brown RB James Conner TE Juwan Johnson WR Brian Thomas Jr. WR Jaxon Smith-Njigba WR DeVonta Smith,False,12.859261083075122,Loss
5029,4850639555,Boss56,0,114.079994,DST Cardinals  FLEX Puka Nacua QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Courtland Sutton WR Marvin Harrison Jr. WR Joshua Palmer,False,13.887236537513807,Loss
5031,4849737796,hydrokoma,0,114.04,DST Rams  FLEX James Conner QB Jalen Hurts RB Christian McCaffrey RB Javonte Williams TE Harold Fannin Jr. WR A.J. Brown WR Jerry Jeudy WR Hollywood Brown,False,17.777418159213138,Loss
5031,4850639612,salvatto2000,0,114.04,DST Steelers  FLEX Keon Coleman QB Joe Burrow RB Breece Hall RB Chuba Hubbard TE Luke Farrell WR Ja'Marr Chase WR Zay Flowers WR Hollywood Brown,False,10.46065168938486,Loss
5031,4852319214,geoff89,0,114.04,DST Bears  FLEX Breece Hall QB Joe Burrow RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Ja'Marr Chase WR Hollywood Brown WR Rashid Shaheed,False,17.253352241264007,Loss
5031,4853020122,cnabors82,0,114.04,DST Rams  FLEX James Conner QB Jalen Hurts RB Christian McCaffrey RB Javonte Williams TE Harold Fannin Jr. WR A.J. Brown WR Jerry Jeudy WR Hollywood Brown,False,17.777418159213138,Loss
5031,4853727030,LoudyATO,0,114.03999,DST Lions  FLEX Hollywood Brown QB Daniel Jones RB Jahmyr Gibbs RB Trey Benson TE Sam LaPorta WR Puka Nacua WR Garrett Wilson WR Khalil Shakir,False,7.457350851907136,Loss
5036,4854413883,gbpackers17,0,114.020004,DST Bears  FLEX Marvin Harrison Jr. QB Josh Allen RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Tyreek Hill WR Tyquan Thornton,False,10.803310174197753,Loss
5037,4851519855,bomiss,0,114.0,DST Rams  FLEX Cedric Tillman QB Kyler Murray RB Kyren Williams RB Tyrone Tracy Jr. TE Trey McBride WR A.J. Brown WR Tee Higgins WR Davante Adams,False,12.032849443232257,Loss
5037,4854354625,miguelon11,0,113.99999,DST Colts  FLEX James Conner QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Hunter Henry WR Puka Nacua WR Travis Hunter WR Kayshon Boutte,False,15.076463043629145,Loss
5039,4847966062,moundercoach,0,113.98,DST Bengals  FLEX Saquon Barkley QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Cedric Tillman,False,15.842405539093265,Loss
5039,4854329173,llanier10,0,113.98,DST Rams  FLEX Hollywood Brown QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR CeeDee Lamb WR Garrett Wilson WR Chris Olave,False,20.357434986039642,Loss
5039,4850435916,Kascough1,0,113.979996,DST Rams  FLEX Tetairoa McMillan QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Marvin Harrison Jr. WR Calvin Ridley,False,21.48619234777624,Loss
5039,4852789707,mattperanich,0,113.979996,DST Rams  FLEX Christian McCaffrey QB Justin Fields RB James Conner RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Courtland Sutton WR Cedric Tillman,False,18.946488283868895,Loss
5043,4852437348,paladins8,0,113.94001,DST Saints  FLEX Chase Brown QB Jalen Hurts RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR CeeDee Lamb WR DeVonta Smith WR Tyquan Thornton,False,17.57585434461732,Loss
5043,4854352992,csmith75,0,113.939995,DST Cardinals  FLEX CeeDee Lamb QB Joe Burrow RB James Conner RB Javonte Williams TE Brenton Strange WR Tee Higgins WR Keon Coleman WR Kayshon Boutte,False,8.827984791158714,Loss
5043,4854387771,wrsaverino7,0,113.939995,DST Cardinals  FLEX Puka Nacua QB Trevor Lawrence RB Chase Brown RB Kyren Williams TE Juwan Johnson WR Brian Thomas Jr. WR Keon Coleman WR Calvin Austin III,False,11.448314380904376,Loss
5043,4854390151,BKRossco,0,113.939995,DST Cardinals  FLEX Jahmyr Gibbs QB Trevor Lawrence RB Christian McCaffrey RB James Conner TE Brenton Strange WR Brian Thomas Jr. WR Calvin Austin III WR Kayshon Boutte,False,12.415820690964315,Loss
5047,4852860331,eljook,0,113.92,DST Patriots  FLEX Travis Kelce QB Josh Allen RB Christian McCaffrey RB Breece Hall TE Juwan Johnson WR A.J. Brown WR Jaxon Smith-Njigba WR Keon Coleman,False,13.443796145403002,Loss
5047,4854431811,Broncos8873,0,113.91999,DST Rams  FLEX Dalton Kincaid QB Josh Allen RB Christian McCaffrey RB Dylan Sampson TE Trey McBride WR CeeDee Lamb WR Stefon Diggs WR Kayshon Boutte,False,12.194100494908914,Loss
5049,4849861320,thelau13,0,113.9,DST Colts  FLEX Hunter Long QB Lamar Jackson RB Derrick Henry RB Christian McCaffrey TE Juwan Johnson WR Puka Nacua WR Zay Flowers WR Calvin Austin III,False,12.53675897972181,Loss
5050,4854293289,dramalgam,0,113.880005,DST Saints  FLEX Hollywood Brown QB Caleb Williams RB Christian McCaffrey RB Chase Brown TE Trey McBride WR DJ Moore WR DeVonta Smith WR Tetairoa McMillan,False,18.140233025485614,Loss
5050,4848546643,blarue2001,0,113.88,DST Colts  FLEX Saquon Barkley QB Justin Fields RB Javonte Williams RB Zach Charbonnet TE Dalton Kincaid WR CeeDee Lamb WR Davante Adams WR Hollywood Brown,False,7.316256181690063,Loss
5050,4854039553,Smelliot04,0,113.88,DST 49ers  FLEX CeeDee Lamb QB Justin Fields RB Breece Hall RB Kenneth Walker III TE Hunter Henry WR Ja'Marr Chase WR Cedric Tillman WR JuJu Smith-Schuster,False,6.61078283060469,Loss
5053,4851642386,dragonmech,0,113.86001,DST Titans  FLEX Chase Brown QB Mac Jones RB Derrick Henry RB Christian McCaffrey TE Harold Fannin Jr. WR CeeDee Lamb WR Ricky Pearsall WR Chris Olave,False,18.3821096030006,Loss
5054,4847957166,clewis23,0,113.82,DST Rams  FLEX Derrick Henry QB Matthew Stafford RB Chuba Hubbard RB Dylan Sampson TE Sam LaPorta WR Puka Nacua WR Michael Pittman Jr. WR DeAndre Hopkins,False,5.703745664923498,Loss
5054,4853725917,wet_paper_bag,0,113.82,DST Rams  FLEX Tetairoa McMillan QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR Hollywood Brown,False,21.304784914639995,Loss
5056,4853019685,mamolaman20,0,113.78,DST Patriots  FLEX De'Von Achane QB Justin Fields RB Chase Brown RB Kyren Williams TE Tyler Warren WR A.J. Brown WR Jaxon Smith-Njigba WR Cedric Tillman,False,13.181763186428437,Loss
5056,4853629576,gsbuckles,0,113.78,DST Rams  FLEX James Conner QB Justin Fields RB Derrick Henry RB Kyren Williams TE Juwan Johnson WR Amon-Ra St. Brown WR Hollywood Brown WR Cedric Tillman,False,12.617384505560139,Loss
5056,4853997779,texasfrog90,0,113.78,DST Browns  FLEX Marvin Harrison Jr. QB Justin Fields RB D'Andre Swift RB Travis Etienne Jr. TE Hunter Henry WR Puka Nacua WR Amon-Ra St. Brown WR Courtland Sutton,False,9.513301760784506,Loss
5056,4854434519,mnbarone06,0,113.78,DST Patriots  FLEX Garrett Wilson QB Justin Fields RB Christian McCaffrey RB TreVeyon Henderson TE Dalton Kincaid WR Puka Nacua WR Jaxon Smith-Njigba WR JuJu Smith-Schuster,False,12.315038783666408,Loss
5060,4851504596,Vendetta1313,0,113.76,DST Titans  FLEX Tony Pollard QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Brian Thomas Jr. WR Marvin Harrison Jr.,False,18.9464882838689,Loss
5061,4851437348,Paraps13,0,113.72,DST Saints  FLEX Chase Brown QB Josh Allen RB Kyren Williams RB Javonte Williams TE Juwan Johnson WR CeeDee Lamb WR Keon Coleman WR Calvin Ridley,False,11.770816484257692,Loss
5062,4852382503,bigredchet78,0,113.68,DST Broncos  FLEX Hollywood Brown QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Garrett Wilson WR Zay Flowers WR Jaxon Smith-Njigba,False,17.958825592349374,Loss
5062,4853338416,dchilcoat,0,113.67999,DST Colts  FLEX James Cook QB Justin Fields RB Jahmyr Gibbs RB Travis Etienne Jr. TE Jake Tonges WR Puka Nacua WR Courtland Sutton WR Keon Coleman,False,8.68689012094164,Loss
5064,4853631095,MLBRays,0,113.62,DST Cardinals  FLEX Ricky Pearsall QB Aaron Rodgers RB Christian McCaffrey RB Kyren Williams TE Hunter Henry WR CeeDee Lamb WR DK Metcalf WR Cedric Tillman,False,13.947705681892552,Loss
5064,4854073549,gw009,0,113.619995,DST Cowboys  FLEX TreVeyon Henderson QB Josh Allen RB Kyren Williams RB Javonte Williams TE Jonnu Smith WR Ja'Marr Chase WR Hollywood Brown WR Keon Coleman,False,8.525639069264985,Loss
5064,4854417093,mvonderh,0,113.619995,DST Rams  FLEX Chris Olave QB Josh Allen RB James Cook RB Breece Hall TE Brenton Strange WR CeeDee Lamb WR Garrett Wilson WR Cedric Tillman,False,8.646577358022476,Loss
5067,4854387361,jksb123,0,113.6,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Chase Brown RB Javonte Williams TE Sam LaPorta WR Zay Flowers WR Kayshon Boutte WR Joshua Palmer,False,11.649878195500198,Loss
5067,4851544598,fubar4,0,113.59999,DST Titans  FLEX A.J. Brown QB Lamar Jackson RB Kyren Williams RB Travis Etienne Jr. TE Trey McBride WR Puka Nacua WR Calvin Austin III WR Olamide Zaccheaus,False,10.60174635960193,Loss
5067,4852580122,SoxPopuli,0,113.59999,DST Rams  FLEX TreVeyon Henderson QB Drake Maye RB Christian McCaffrey RB James Conner TE Hunter Henry WR CeeDee Lamb WR Marvin Harrison Jr. WR Kayshon Boutte,False,14.108956733569208,Loss
5070,4851903293,Wing26,0,113.58,DST Patriots  FLEX Chase Brown QB Justin Fields RB James Conner RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Courtland Sutton WR Tetairoa McMillan,False,15.177244950927056,Loss
5070,4847708161,nickleo101,0,113.579994,DST Rams  FLEX Kayshon Boutte QB Justin Fields RB Christian McCaffrey RB Jahmyr Gibbs TE Juwan Johnson WR CeeDee Lamb WR Travis Hunter WR Keon Coleman,False,14.673335414437506,Loss
5070,4852164150,Saltyoldedog,0,113.579994,DST Colts  FLEX Puka Nacua QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Hunter Henry WR Jaxon Smith-Njigba WR Ricky Pearsall WR Hollywood Brown,False,19.127895717005135,Loss
5073,4853659725,greenroller66,0,113.54,DST Saints  FLEX Brian Thomas Jr. QB Jalen Hurts RB Kyren Williams RB Jaylen Warren TE Tyler Warren WR Puka Nacua WR DK Metcalf WR Cedric Tillman,False,10.400182545006112,Loss
5074,4846231820,jjbbliss,0,113.520004,DST Titans  FLEX Javonte Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Brian Thomas Jr. WR Hollywood Brown WR Calvin Ridley,False,17.152570333966096,Loss
5074,4850871012,bhoeber,0,113.520004,DST Rams  FLEX Kenneth Gainwell QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Trey McBride WR A.J. Brown WR Tetairoa McMillan WR Tyquan Thornton,False,15.54005981719953,Loss
5076,4852928825,milewg,0,113.48,DST Rams  FLEX Travis Etienne Jr. QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Hollywood Brown WR Chris Olave,False,22.3126039876191,Loss
5077,4851425121,jroop88,0,113.44001,DST Rams  FLEX James Conner QB Jalen Hurts RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,21.627287017993307,Loss
5077,4846445163,TheRomanGladiators,0,113.44,DST Rams  FLEX Alvin Kamara QB Joe Burrow RB Chase Brown RB Dylan Sampson TE Harold Fannin Jr. WR Ja'Marr Chase WR Marvin Harrison Jr. WR Hollywood Brown,False,16.70912994185529,Loss
5079,4854317207,dringheimer,0,113.41999,DST Cowboys  FLEX DeVonta Smith QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Brenton Strange WR Puka Nacua WR Ricky Pearsall WR Cedric Tillman,False,14.975681136331236,Loss
5080,4853986358,BriarT,0,113.4,DST Rams  FLEX Kyren Williams QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR A.J. Brown WR Garrett Wilson WR Chris Olave,False,20.196183934362985,Loss
5080,4854134323,cmulliga,0,113.399994,DST Saints  FLEX Breece Hall QB Drake Maye RB Chase Brown RB James Conner TE Travis Kelce WR Tee Higgins WR Jaxon Smith-Njigba WR DJ Moore,False,13.181763186428435,Loss
5082,4849889828,kylercoffey,0,113.380005,DST Colts  FLEX Christian McCaffrey QB Justin Fields RB Jahmyr Gibbs RB Chase Brown TE Juwan Johnson WR Jaxon Smith-Njigba WR DK Metcalf WR Kayshon Boutte,False,16.406784219961565,Loss
5082,4847970340,tkstan,0,113.38,DST Colts  FLEX Travis Etienne Jr. QB Justin Fields RB Christian McCaffrey RB Breece Hall TE Harold Fannin Jr. WR Ja'Marr Chase WR Marvin Harrison Jr. WR Hollywood Brown,False,18.603829799056,Loss
5082,4852641045,zestfulyclean,0,113.38,DST Colts  FLEX Saquon Barkley QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Hollywood Brown WR Calvin Ridley,False,18.120076644026035,Loss
5085,4850698121,Bigtimeaz,0,113.35999,DST Rams  FLEX Stefon Diggs QB Mac Jones RB Derrick Henry RB Travis Etienne Jr. TE Trey McBride WR Puka Nacua WR Ricky Pearsall WR Keon Coleman,False,13.363170619564674,Loss
5086,4848338769,leo2828,0,113.340004,DST Saints  FLEX Trey McBride QB Joe Burrow RB Christian McCaffrey RB Chase Brown TE Brenton Strange WR Ja'Marr Chase WR Hollywood Brown WR Olamide Zaccheaus,False,18.50304789175809,Loss
5086,4854482756,Gmoney2294,0,113.34,DST Saints  FLEX Kayshon Boutte QB Joe Burrow RB Christian McCaffrey RB James Conner TE Brenton Strange WR Ja'Marr Chase WR Khalil Shakir WR Chris Olave,False,13.846923774594641,Loss
5088,4853840851,FanX,0,113.32,DST Bills  FLEX Derrick Henry QB Josh Allen RB Devin Singletary RB Jarquez Hunter TE Sam LaPorta WR Amon-Ra St. Brown WR Ricky Pearsall WR Wan'Dale Robinson,False,2.438411868471209,Loss
5088,4854445563,Drewdog77,0,113.31999,DST Broncos  FLEX Hollywood Brown QB Josh Allen RB Derrick Henry RB James Cook TE Dalton Kincaid WR Garrett Wilson WR Rome Odunze WR Cedric Tillman,False,6.348749871630124,Loss
5090,4854370429,mwravl17,0,113.299995,DST Patriots  FLEX Hollywood Brown QB Drake Maye RB Derrick Henry RB Christian McCaffrey TE Hunter Henry WR Jaxon Smith-Njigba WR Ricky Pearsall WR Kayshon Boutte,False,14.653179032977924,Loss
5090,4854465723,Lalakersfanforlife,0,113.299995,DST Cardinals  FLEX DK Metcalf QB Kyler Murray RB Jonathan Taylor RB Tyrone Tracy Jr. TE Mike Gesicki WR Marvin Harrison Jr. WR Stefon Diggs WR Cooper Kupp,False,2.3577863426328807,Loss
5092,4853034151,TimTheisen,0,113.28,DST Patriots  FLEX Travis Etienne Jr. QB Justin Fields RB Breece Hall RB Chuba Hubbard TE Brenton Strange WR CeeDee Lamb WR Jaxon Smith-Njigba WR Marvin Harrison Jr.,False,9.95674215289531,Loss
5092,4854438405,WylieB,0,113.27999,DST 49ers  FLEX DK Metcalf QB Patrick Mahomes RB Saquon Barkley RB Jahmyr Gibbs TE Sam LaPorta WR Ricky Pearsall WR Calvin Ridley WR Tyquan Thornton,False,6.731721119362183,Loss
5094,4854297689,Buck1064,0,113.259995,DST Rams  FLEX Christian McCaffrey QB Joe Flacco RB James Conner RB Travis Etienne Jr. TE David Njoku WR Brian Thomas Jr. WR George Pickens WR Hollywood Brown,False,17.051788426668185,Loss
5095,4846401984,foresman77,0,113.240005,DST Cowboys  FLEX Christian McCaffrey QB Joe Burrow RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Calvin Ridley,False,20.881500903988773,Loss
