Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,lineup_rating
2849,4853241940,vision4,0,134.4,DST Seahawks  FLEX Hollywood Brown QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Ricky Pearsall,139.4
2851,4848723516,belch4me,0,134.38,DST Rams  FLEX Christian McCaffrey QB Caleb Williams RB Kyren Williams RB Travis Etienne Jr. TE Jake Tonges WR CeeDee Lamb WR Jaxon Smith-Njigba WR Stefon Diggs,123.29999999999998
2851,4853148315,cuse78,0,134.38,DST Rams  FLEX Zay Flowers QB Caleb Williams RB Breece Hall RB Travis Etienne Jr. TE Harold Fannin Jr. WR CeeDee Lamb WR Puka Nacua WR Cedric Tillman,116.69999999999999
2853,4853349885,gizmo1331,0,134.31999,DST Steelers  FLEX Travis Etienne Jr. QB Aaron Rodgers RB Christian McCaffrey RB De'Von Achane TE Tyler Warren WR DK Metcalf WR Tetairoa McMillan WR Ricky Pearsall,121.3
2854,4852430444,Alphamoe16,0,134.30002,DST Rams  FLEX Tee Higgins QB Lamar Jackson RB Christian McCaffrey RB James Conner TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,139.95000000000002
2854,4846064153,BRAD323,0,134.3,DST Rams  FLEX Kayshon Boutte QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Tyler Warren WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Hollywood Brown,136.1
2854,4852050633,get-schwifty,0,134.3,DST Rams  FLEX Kayshon Boutte QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Tyler Warren WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Hollywood Brown,136.1
2854,4854341842,BrandonPeterson24,0,134.29999,DST Dolphins  FLEX Harold Fannin Jr. QB Lamar Jackson RB Christian McCaffrey RB De'Von Achane TE Mark Andrews WR CeeDee Lamb WR Hollywood Brown WR Calvin Ridley,126.5
2858,4853022187,redsox2roll,0,134.28,DST Seahawks  FLEX Hollywood Brown QB Justin Fields RB Christian McCaffrey RB Jahmyr Gibbs TE Juwan Johnson WR Garrett Wilson WR Jaxon Smith-Njigba WR Tetairoa McMillan,131.7
2858,4853418577,mbalsman,0,134.28,DST Rams  FLEX CeeDee Lamb QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Travis Kelce WR Hollywood Brown WR Keon Coleman WR Rome Odunze,131.49999999999997
2858,4854464649,SnapT,0,134.28,DST Patriots  FLEX CeeDee Lamb QB Caleb Williams RB Christian McCaffrey RB Breece Hall TE Trey McBride WR Khalil Shakir WR Rome Odunze WR Xavier Legette,108.75
2861,4846423423,tzone8,0,134.26001,DST Rams  FLEX Kyren Williams QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,145.74999999999997
2861,4848814029,mander153,0,134.26001,DST Rams  FLEX Christian McCaffrey QB Mac Jones RB Chase Brown RB Kyren Williams TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,145.74999999999997
2861,4853675177,bradymvp,0,134.26001,DST Rams  FLEX Christian McCaffrey QB Mac Jones RB Chase Brown RB Kyren Williams TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,145.74999999999997
2861,4853790012,jebauman,0,134.26001,DST Rams  FLEX Chase Brown QB Mac Jones RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,145.74999999999997
2861,4853961985,LadyNoLuck,0,134.26001,DST Rams  FLEX Kyren Williams QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,145.74999999999997
2861,4854397473,OVO_KIRKO,0,134.26001,DST Rams  FLEX Kyren Williams QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,145.74999999999997
2861,4849583197,dhawkins44,0,134.26,DST Titans  FLEX Cedric Tillman QB Mac Jones RB Derrick Henry RB Christian McCaffrey TE Juwan Johnson WR Ja'Marr Chase WR Brian Thomas Jr. WR Hollywood Brown,127.19999999999999
2861,4853440511,matt0790241,0,134.26,DST Cowboys  FLEX Jahmyr Gibbs QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Brenton Strange WR Zay Flowers WR Jaxon Smith-Njigba WR Tetairoa McMillan,132.85
2861,4853466398,SpartyAl,0,134.26,DST Cowboys  FLEX Hollywood Brown QB Mac Jones RB Christian McCaffrey RB Breece Hall TE Tyler Warren WR Amon-Ra St. Brown WR Brian Thomas Jr. WR DK Metcalf,121.39999999999999
2870,4854448023,tcope0714,0,134.24,DST Cowboys  FLEX Travis Kelce QB Dak Prescott RB Kyren Williams RB Javonte Williams TE Sam LaPorta WR CeeDee Lamb WR Jameson Williams WR Chris Olave,101.55000000000001
2870,4852027070,jralph17,0,134.23999,DST Cardinals  FLEX James Cook QB Joe Burrow RB James Conner RB Javonte Williams TE Hunter Henry WR Ja'Marr Chase WR Khalil Shakir WR Isaac TeSlaa,99.05
2872,4853749122,acesfull7,0,134.22,DST Rams  FLEX Jahmyr Gibbs QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Cedric Tillman,133.79999999999998
2872,4853921780,js8282,0,134.22,DST Rams  FLEX James Conner QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Jaxon Smith-Njigba WR Isaac TeSlaa,132.9
2874,4845643724,BillionGoldfish,0,134.20001,DST Seahawks  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,135.8
2874,4846645652,bffleo,0,134.20001,DST Seahawks  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,135.8
2874,4849770992,Campbell61,0,134.20001,DST Seahawks  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,135.8
2874,4849802605,dcyankees90,0,134.20001,DST Seahawks  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,135.8
2874,4850011852,par16b,0,134.20001,DST Seahawks  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,135.8
2874,4851876148,bryonhale30,0,134.20001,DST Seahawks  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,135.8
2874,4853210706,mr.biz,0,134.20001,DST Seahawks  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,135.8
2874,4852304518,heathie512,0,134.2,DST Steelers  FLEX Christian McCaffrey QB Lamar Jackson RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tetairoa McMillan WR Hollywood Brown WR Calvin Ridley,136.15
2874,4853533937,Beez123y,0,134.2,DST Steelers  FLEX De'Von Achane QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tetairoa McMillan WR Hollywood Brown WR Calvin Ridley,136.15
2874,4854073933,coolstorybros,0,134.19998,DST Rams  FLEX Puka Nacua QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Grant Calcaterra WR Jaxon Smith-Njigba WR Hollywood Brown WR Cedric Tillman,135.0
2884,4851729563,AL_DAVIS,0,134.18001,DST Patriots  FLEX Travis Etienne Jr. QB Justin Fields RB Chase Brown RB James Conner TE Harold Fannin Jr. WR Ja'Marr Chase WR Jaxon Smith-Njigba WR Hollywood Brown,132.1
2884,4852419974,SpencerHiggs74,0,134.18,DST Rams  FLEX Kayshon Boutte QB Caleb Williams RB Jahmyr Gibbs RB Chase Brown TE Brenton Strange WR CeeDee Lamb WR Garrett Wilson WR Rome Odunze,114.54999999999998
2886,4850062074,herdnation1,0,134.16,DST Rams  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Hollywood Brown,145.3
2886,4850400831,a.Belmont.tym,0,134.16,DST Rams  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Hollywood Brown,145.3
2886,4851412049,Silversage86,0,134.16,DST Rams  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Hollywood Brown,145.3
2886,4851611488,rreader,0,134.16,DST Rams  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Hollywood Brown,145.3
2886,4852498183,tyschmidt22,0,134.16,DST Rams  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Hollywood Brown,145.3
2886,4852742644,jerseyman00,0,134.16,DST Rams  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Hollywood Brown,145.3
2886,4852797041,JSB31,0,134.16,DST Rams  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Hollywood Brown,145.3
2886,4853828648,TheAverageNate11,0,134.16,DST Rams  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Hollywood Brown,145.3
2886,4853889074,Agoraphobia,0,134.16,DST Rams  FLEX James Conner QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Hollywood Brown,145.3
2895,4854464914,Cheezit667,0,134.1,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tyreek Hill WR Marvin Harrison Jr. WR Hollywood Brown,136.85
2895,4846127845,jruyter,0,134.09999,DST Rams  FLEX Chuba Hubbard QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR CeeDee Lamb WR Khalil Shakir WR Kayshon Boutte,122.69999999999999
2897,4853278544,heath.ceren,0,134.08,DST Rams  FLEX Jonathan Taylor QB Justin Fields RB Christian McCaffrey RB James Conner TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,140.6
2898,4854451376,bla00de,0,134.04001,DST Steelers  FLEX Jahan Dotson QB Dak Prescott RB Christian McCaffrey RB Chuba Hubbard TE Tyler Warren WR CeeDee Lamb WR Garrett Wilson WR Cooper Kupp,105.75000000000001
2898,4854483074,lyssajen,0,134.04001,DST Patriots  FLEX Jerry Jeudy QB Joe Burrow RB De'Von Achane RB James Conner TE Harold Fannin Jr. WR Ja'Marr Chase WR Ricky Pearsall WR Hollywood Brown,120.59999999999998
2898,4852116218,strehdawg,0,134.04,DST Colts  FLEX James Conner QB Daniel Jones RB De'Von Achane RB Chase Brown TE Tyler Warren WR Tyreek Hill WR Jaxon Smith-Njigba WR Stefon Diggs,105.5
2898,4854410953,RealGem,0,134.04,DST Cardinals  FLEX Christian McCaffrey QB Dak Prescott RB Chase Brown RB Javonte Williams TE Sam LaPorta WR Zay Flowers WR Hollywood Brown WR Cedric Tillman,122.89999999999999
2902,4850450854,johnlaubacher,0,134.0,DST Rams  FLEX De'Von Achane QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Grant Calcaterra WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,136.35000000000002
2902,4850937745,sir_Jimmer1997,0,134.0,DST Titans  FLEX Breece Hall QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Jaxon Smith-Njigba WR Hollywood Brown,134.85
2902,4851282832,Everett94,0,134.0,DST Rams  FLEX Kyren Williams QB Drake Maye RB Christian McCaffrey RB Chase Brown TE David Njoku WR Jaxon Smith-Njigba WR George Pickens WR Chris Olave,130.25
2902,4853459937,DFS_Chan,0,134.0,DST Seahawks  FLEX Saquon Barkley QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Brian Thomas Jr. WR Jaylen Waddle WR Kayshon Boutte,117.2
2902,4854131721,1965icecreamguy,0,134.0,DST Seahawks  FLEX Saquon Barkley QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Brian Thomas Jr. WR Jaylen Waddle WR Kayshon Boutte,117.2
2902,4854282363,Garyb85,0,134.0,DST Titans  FLEX Breece Hall QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Jaxon Smith-Njigba WR Hollywood Brown,134.85
2908,4848241638,mfalleuroh,0,133.95999,DST Rams  FLEX Jahmyr Gibbs QB Joe Flacco RB Chase Brown RB James Cook TE Harold Fannin Jr. WR CeeDee Lamb WR Tee Higgins WR Cedric Tillman,119.95
2909,4852025899,bigdaddytmoney,0,133.94,DST Titans  FLEX Tyler Warren QB Joe Burrow RB Christian McCaffrey RB Travis Etienne Jr. TE Grant Calcaterra WR Ja'Marr Chase WR Garrett Wilson WR Jaxon Smith-Njigba,125.15
2909,4854424622,Jbi1010,0,133.94,DST Rams  FLEX Chuba Hubbard QB Dak Prescott RB Christian McCaffrey RB D'Andre Swift TE Tyler Warren WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR Keon Coleman,117.6
2911,4848210273,Snyds53,0,133.92001,DST Patriots  FLEX Travis Etienne Jr. QB Josh Allen RB Kyren Williams RB David Montgomery TE Juwan Johnson WR CeeDee Lamb WR DK Metcalf WR Tetairoa McMillan,110.80000000000001
2912,4850489468,ckcash64,0,133.9,DST Saints  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Jaxon Smith-Njigba WR DeVonta Smith WR Hollywood Brown,134.15
2912,4854169557,matta32,0,133.9,DST Patriots  FLEX CeeDee Lamb QB Sam Darnold RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Garrett Wilson WR Jaxon Smith-Njigba WR Kayshon Boutte,123.39999999999999
2914,4852345024,chrisroth20,0,133.88,DST Rams  FLEX Hollywood Brown QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Tee Higgins WR Jaxon Smith-Njigba,145.25
2914,4852992942,lonzomcn,0,133.88,DST Rams  FLEX Hollywood Brown QB Justin Fields RB Christian McCaffrey RB Breece Hall TE Juwan Johnson WR Amon-Ra St. Brown WR Zay Flowers WR Chris Olave,127.9
2914,4853575167,rodeoroad,0,133.88,DST Rams  FLEX Puka Nacua QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Jaxon Smith-Njigba WR DK Metcalf WR Tyquan Thornton,134.15
2917,4850628594,Whale_Dog,0,133.84,DST Rams  FLEX De'Von Achane QB Jalen Hurts RB Christian McCaffrey RB Kyren Williams TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Cedric Tillman,132.75
2918,4852047862,markaw4,0,133.79999,DST Rams  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB De'Von Achane TE Jake Ferguson WR Hollywood Brown WR Calvin Ridley WR Kayshon Boutte,132.65
2918,4853842929,gmc5111,0,133.79999,DST Rams  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB James Conner TE Juwan Johnson WR Jaxon Smith-Njigba WR Calvin Ridley WR Cedric Tillman,133.9
2920,4845592687,Pizzyfritz,0,133.78,DST Seahawks  FLEX James Conner QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,136.9
2921,4854416018,michnels,0,133.76,DST Saints  FLEX Chris Olave QB Mac Jones RB TreVeyon Henderson RB Kareem Hunt TE Trey McBride WR Ja'Marr Chase WR CeeDee Lamb WR A.J. Brown,104.89999999999999
2922,4853729668,bfriece82,0,133.74,DST Saints  FLEX Tony Pollard QB Joe Burrow RB De'Von Achane RB Kyren Williams TE Harold Fannin Jr. WR Ja'Marr Chase WR Tetairoa McMillan WR Hollywood Brown,124.5
2923,4847311314,Zslayer1,0,133.72,DST Saints  FLEX Ja'Marr Chase QB Josh Allen RB James Conner RB Kyren Williams TE Brenton Strange WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Cedric Tillman,115.15
2923,4852569806,koobkooberton,0,133.72,DST Panthers  FLEX De'Von Achane QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Chris Olave,130.65
2925,4846505477,Nik3144,0,133.7,DST Cardinals  FLEX Tee Higgins QB Cam Ward RB De'Von Achane RB Alvin Kamara TE Travis Kelce WR A.J. Brown WR Davante Adams WR Calvin Ridley,106.85000000000001
2925,4846876900,acon3221,0,133.7,DST Titans  FLEX James Conner QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Brenton Strange WR Puka Nacua WR Tetairoa McMillan WR Calvin Ridley,128.8
2925,4852082546,staub41,0,133.7,DST Rams  FLEX Javonte Williams QB Lamar Jackson RB Chase Brown RB James Conner TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,132.95
2925,4849588062,Dirtybadger,0,133.69998,DST Rams  FLEX Tetairoa McMillan QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Brenton Strange WR Tee Higgins WR Jaxon Smith-Njigba WR Kayshon Boutte,135.8
2929,4846367428,haleyea,0,133.68,DST Saints  FLEX Ja'Marr Chase QB Justin Fields RB James Cook RB Travis Etienne Jr. TE Hunter Henry WR Garrett Wilson WR Jaxon Smith-Njigba WR Keon Coleman,111.8
2930,4851397585,DWO_Dahmination,0,133.65999,DST Steelers  FLEX Hollywood Brown QB Mac Jones RB Christian McCaffrey RB Breece Hall TE Juwan Johnson WR CeeDee Lamb WR Garrett Wilson WR Jaxon Smith-Njigba,127.6
2930,4851965259,woodyONU,0,133.65999,DST Steelers  FLEX Garrett Wilson QB Mac Jones RB Christian McCaffrey RB Breece Hall TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,127.6
2932,4854220182,txgametime,0,133.64,DST Rams  FLEX DK Metcalf QB Dak Prescott RB Chase Brown RB Javonte Williams TE Hunter Henry WR CeeDee Lamb WR Jaxon Smith-Njigba WR Kayshon Boutte,117.59999999999998
2933,4850247615,Fsumann,0,133.62,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Hollywood Brown,138.0
2934,4851842098,PrettyPrettyPrincess,0,133.58,DST Colts  FLEX Hollywood Brown QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Brenton Strange WR Puka Nacua WR Jaxon Smith-Njigba WR Rome Odunze,132.10000000000002
2935,4850290485,PropheticalAce10,0,133.56,DST Jets  FLEX Kyren Williams QB Mac Jones RB Christian McCaffrey RB Breece Hall TE Juwan Johnson WR Ja'Marr Chase WR Brian Thomas Jr. WR Hollywood Brown,129.1
2935,4851395682,dberroth,0,133.56,DST Ravens  FLEX Javonte Williams QB Mac Jones RB Christian McCaffrey RB Tony Pollard TE Trey McBride WR Zay Flowers WR Khalil Shakir WR Hollywood Brown,121.85
2937,4852881336,boricuaking,0,133.54001,DST Rams  FLEX Tetairoa McMillan QB Jalen Hurts RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Garrett Wilson WR Jaxon Smith-Njigba WR Ricky Pearsall,133.4
2937,4853693945,bboten,0,133.54001,DST Seahawks  FLEX Calvin Ridley QB Trevor Lawrence RB Chase Brown RB Chuba Hubbard TE Brenton Strange WR Ja'Marr Chase WR Brian Thomas Jr. WR DeVonta Smith,114.35000000000001
2937,4854395119,eaglebjb,0,133.54001,DST Seahawks  FLEX Keon Coleman QB Dak Prescott RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Zay Flowers WR Calvin Ridley,126.85000000000001
2937,4854412733,southrons,0,133.54001,DST Titans  FLEX James Conner QB Joe Burrow RB Derrick Henry RB Javonte Williams TE Jake Ferguson WR Ja'Marr Chase WR Chris Olave WR KaVontae Turpin,106.55
2941,4851638451,malinarc,0,133.5,DST Rams  FLEX Jerry Jeudy QB Lamar Jackson RB Christian McCaffrey RB Travis Etienne Jr. TE Tyler Warren WR Jaxon Smith-Njigba WR DeVonta Smith WR Hollywood Brown,132.3
2941,4853880201,only_winners,0,133.5,DST Rams  FLEX Derrick Henry QB Drake Maye RB Travis Etienne Jr. RB Tyrone Tracy Jr. TE Jake Tonges WR Amon-Ra St. Brown WR A.J. Brown WR Tyquan Thornton,100.25
2943,4848339814,moss39522,0,133.48001,DST Rams  FLEX James Conner QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR Hollywood Brown WR Chris Olave,141.95000000000002
2943,4853794073,Arnie834,0,133.48001,DST Rams  FLEX Jahmyr Gibbs QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Garrett Wilson WR Rome Odunze WR Cedric Tillman,131.15
2943,4854260201,Lonicus,0,133.48001,DST Rams  FLEX James Conner QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR Hollywood Brown WR Chris Olave,141.95000000000002
2943,4845394832,chuck1339,0,133.48,DST Saints  FLEX Chase Brown QB Justin Fields RB Jahmyr Gibbs RB Javonte Williams TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Cedric Tillman,117.09999999999997
2943,4853483793,steeley689,0,133.48,DST Giants  FLEX Travis Kelce QB Patrick Mahomes RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Ja'Marr Chase WR DeVonta Smith WR Hollywood Brown,126.50000000000001
2948,4847930011,LucaNasty,0,133.46,DST Browns  FLEX Christian McCaffrey QB Mac Jones RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Brian Thomas Jr. WR Hollywood Brown,136.65
2948,4851873642,3blkC6,0,133.46,DST Cowboys  FLEX CeeDee Lamb QB Mac Jones RB Derrick Henry RB Christian McCaffrey TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Chris Olave,129.60000000000002
2948,4852571905,PatrykL94,0,133.46,DST Browns  FLEX De'Von Achane QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Brian Thomas Jr. WR Hollywood Brown,136.65
2951,4854043700,dubnerb,0,133.44,DST Seahawks  FLEX De'Von Achane QB Jalen Hurts RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,134.0
2952,4852639242,gigemdfw,0,133.4,DST Saints  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Kayshon Boutte,132.54999999999998
